,Location,Humidity9am,Humidity3pm
31049,Sydney,83.0,90.0
31050,Sydney,96.0,64.0
31051,Sydney,83.0,65.0
31052,Sydney,78.0,50.0
31053,Sydney,72.0,53.0
31054,Sydney,68.0,36.0
31055,Sydney,63.0,36.0
31056,Sydney,70.0,41.0
31057,Sydney,70.0,40.0
31058,Sydney,74.0,65.0
31059,Sydney,68.0,38.0
31060,Sydney,68.0,56.0
31061,Sydney,76.0,83.0
31062,Sydney,95.0,67.0
31063,Sydney,83.0,70.0
31064,Sydney,80.0,92.0
31065,Sydney,96.0,83.0
31066,Sydney,95.0,65.0
31067,Sydney,61.0,76.0
31068,Sydney,87.0,61.0
31069,Sydney,83.0,78.0
31070,Sydney,56.0,33.0
31071,Sydney,50.0,34.0
31072,Sydney,63.0,46.0
31073,Sydney,71.0,39.0
31074,Sydney,81.0,40.0
31075,Sydney,67.0,53.0
31076,Sydney,71.0,53.0
31077,Sydney,73.0,54.0
31078,Sydney,64.0,69.0
31079,Sydney,75.0,62.0
31080,Sydney,81.0,54.0
31081,Sydney,83.0,64.0
31082,Sydney,90.0,69.0
31083,Sydney,86.0,49.0
31084,Sydney,96.0,90.0
31085,Sydney,93.0,77.0
31086,Sydney,97.0,62.0
31087,Sydney,96.0,37.0
31088,Sydney,62.0,35.0
31089,Sydney,49.0,36.0
31090,Sydney,75.0,62.0
31091,Sydney,75.0,44.0
31092,Sydney,57.0,33.0
31093,Sydney,56.0,40.0
31094,Sydney,58.0,50.0
31095,Sydney,73.0,50.0
31096,Sydney,83.0,58.0
31097,Sydney,93.0,90.0
31098,Sydney,59.0,35.0
31099,Sydney,55.0,47.0
31100,Sydney,54.0,44.0
31101,Sydney,69.0,36.0
31102,Sydney,53.0,37.0
31103,Sydney,44.0,31.0
31104,Sydney,44.0,26.0
31105,Sydney,69.0,53.0
31106,Sydney,57.0,23.0
31107,Sydney,45.0,26.0
31108,Sydney,44.0,33.0
31109,Sydney,58.0,48.0
31110,Sydney,77.0,65.0
31111,Sydney,53.0,28.0
31112,Sydney,36.0,24.0
31113,Sydney,48.0,33.0
31114,Sydney,47.0,35.0
31115,Sydney,52.0,40.0
31116,Sydney,68.0,55.0
31117,Sydney,70.0,56.0
31118,Sydney,71.0,60.0
31119,Sydney,53.0,33.0
31120,Sydney,77.0,74.0
31121,Sydney,80.0,64.0
31122,Sydney,90.0,84.0
31123,Sydney,44.0,35.0
31124,Sydney,45.0,33.0
31125,Sydney,54.0,51.0
31126,Sydney,58.0,54.0
31127,Sydney,77.0,56.0
31128,Sydney,82.0,34.0
31129,Sydney,46.0,44.0
31130,Sydney,64.0,61.0
31131,Sydney,64.0,24.0
31132,Sydney,70.0,87.0
31133,Sydney,75.0,63.0
31134,Sydney,42.0,30.0
31135,Sydney,41.0,33.0
31136,Sydney,48.0,45.0
31137,Sydney,56.0,66.0
31138,Sydney,66.0,65.0
31139,Sydney,82.0,66.0
31140,Sydney,75.0,61.0
31141,Sydney,69.0,63.0
31142,Sydney,67.0,69.0
31143,Sydney,58.0,33.0
31144,Sydney,57.0,74.0
31145,Sydney,60.0,38.0
31146,Sydney,36.0,18.0
31147,Sydney,39.0,42.0
31148,Sydney,54.0,42.0
31149,Sydney,69.0,61.0
31150,Sydney,70.0,82.0
31151,Sydney,93.0,77.0
31152,Sydney,83.0,72.0
31153,Sydney,81.0,71.0
31154,Sydney,83.0,72.0
31155,Sydney,88.0,73.0
31156,Sydney,73.0,56.0
31157,Sydney,59.0,55.0
31158,Sydney,59.0,53.0
31159,Sydney,62.0,55.0
31160,Sydney,82.0,58.0
31161,Sydney,81.0,64.0
31162,Sydney,63.0,48.0
31163,Sydney,66.0,73.0
31164,Sydney,34.0,28.0
31165,Sydney,44.0,30.0
31166,Sydney,48.0,39.0
31167,Sydney,82.0,53.0
31168,Sydney,70.0,57.0
31169,Sydney,75.0,58.0
31170,Sydney,70.0,63.0
31171,Sydney,59.0,82.0
31172,Sydney,92.0,75.0
31173,Sydney,90.0,64.0
31174,Sydney,73.0,56.0
31175,Sydney,76.0,69.0
31176,Sydney,65.0,53.0
31177,Sydney,82.0,59.0
31178,Sydney,70.0,64.0
31179,Sydney,81.0,64.0
31180,Sydney,78.0,77.0
31181,Sydney,77.0,59.0
31182,Sydney,65.0,54.0
31183,Sydney,83.0,68.0
31184,Sydney,67.0,53.0
31185,Sydney,93.0,81.0
31186,Sydney,77.0,59.0
31187,Sydney,64.0,52.0
31188,Sydney,80.0,54.0
31189,Sydney,87.0,72.0
31190,Sydney,77.0,43.0
31191,Sydney,67.0,57.0
31192,Sydney,64.0,56.0
31193,Sydney,70.0,56.0
31194,Sydney,70.0,95.0
31195,Sydney,82.0,65.0
31196,Sydney,80.0,61.0
31197,Sydney,65.0,59.0
31198,Sydney,71.0,58.0
31199,Sydney,58.0,
31200,Sydney,,55.0
31201,Sydney,82.0,54.0
31202,Sydney,63.0,
31203,Sydney,60.0,58.0
31204,Sydney,67.0,53.0
31205,Sydney,62.0,72.0
31206,Sydney,77.0,56.0
31207,Sydney,73.0,64.0
31208,Sydney,85.0,77.0
31209,Sydney,94.0,91.0
31210,Sydney,94.0,89.0
31211,Sydney,91.0,78.0
31212,Sydney,70.0,74.0
31213,Sydney,84.0,80.0
31214,Sydney,,
31215,Sydney,74.0,67.0
31216,Sydney,73.0,63.0
31217,Sydney,67.0,68.0
31218,Sydney,80.0,62.0
31219,Sydney,74.0,72.0
31220,Sydney,46.0,56.0
31221,Sydney,47.0,40.0
31222,Sydney,62.0,51.0
31223,Sydney,69.0,
31224,Sydney,71.0,69.0
31225,Sydney,72.0,91.0
31226,Sydney,75.0,71.0
31227,Sydney,57.0,44.0
31228,Sydney,69.0,44.0
31229,Sydney,42.0,32.0
31230,Sydney,36.0,26.0
31231,Sydney,71.0,61.0
31232,Sydney,72.0,57.0
31233,Sydney,65.0,47.0
31234,Sydney,69.0,61.0
31235,Sydney,88.0,56.0
31236,Sydney,88.0,78.0
31237,Sydney,59.0,50.0
31238,Sydney,66.0,56.0
31239,Sydney,64.0,63.0
31240,Sydney,78.0,65.0
31241,Sydney,69.0,58.0
31242,Sydney,72.0,62.0
31243,Sydney,81.0,84.0
31244,Sydney,74.0,60.0
31245,Sydney,64.0,57.0
31246,Sydney,72.0,57.0
31247,Sydney,88.0,67.0
31248,Sydney,68.0,62.0
31249,Sydney,82.0,67.0
31250,Sydney,80.0,65.0
31251,Sydney,71.0,79.0
31252,Sydney,79.0,71.0
31253,Sydney,75.0,65.0
31254,Sydney,56.0,53.0
31255,Sydney,87.0,61.0
31256,Sydney,86.0,65.0
31257,Sydney,65.0,68.0
31258,Sydney,68.0,57.0
31259,Sydney,83.0,73.0
31260,Sydney,62.0,55.0
31261,Sydney,66.0,60.0
31262,Sydney,64.0,55.0
31263,Sydney,57.0,57.0
31264,Sydney,56.0,36.0
31265,Sydney,70.0,64.0
31266,Sydney,85.0,73.0
31267,Sydney,79.0,71.0
31268,Sydney,70.0,59.0
31269,Sydney,76.0,48.0
31270,Sydney,64.0,56.0
31271,Sydney,72.0,49.0
31272,Sydney,65.0,49.0
31273,Sydney,59.0,70.0
31274,Sydney,58.0,54.0
31275,Sydney,72.0,73.0
31276,Sydney,46.0,22.0
31277,Sydney,56.0,77.0
31278,Sydney,64.0,58.0
31279,Sydney,67.0,52.0
31280,Sydney,69.0,83.0
31281,Sydney,85.0,70.0
31282,Sydney,63.0,60.0
31283,Sydney,87.0,76.0
31284,Sydney,83.0,88.0
31285,Sydney,59.0,59.0
31286,Sydney,84.0,54.0
31287,Sydney,81.0,64.0
31288,Sydney,80.0,67.0
31289,Sydney,83.0,70.0
31290,Sydney,79.0,67.0
31291,Sydney,61.0,49.0
31292,Sydney,82.0,62.0
31293,Sydney,57.0,78.0
31294,Sydney,77.0,45.0
31295,Sydney,71.0,49.0
31296,Sydney,75.0,41.0
31297,Sydney,80.0,65.0
31298,Sydney,74.0,63.0
31299,Sydney,83.0,65.0
31300,Sydney,53.0,39.0
31301,Sydney,58.0,59.0
31302,Sydney,77.0,35.0
31303,Sydney,72.0,63.0
31304,Sydney,70.0,50.0
31305,Sydney,48.0,44.0
31306,Sydney,67.0,48.0
31307,Sydney,71.0,60.0
31308,Sydney,77.0,38.0
31309,Sydney,70.0,68.0
31310,Sydney,86.0,76.0
31311,Sydney,82.0,69.0
31312,Sydney,76.0,60.0
31313,Sydney,76.0,79.0
31314,Sydney,82.0,62.0
31315,Sydney,77.0,65.0
31316,Sydney,85.0,66.0
31317,Sydney,81.0,67.0
31318,Sydney,86.0,84.0
31319,Sydney,92.0,81.0
31320,Sydney,95.0,82.0
31321,Sydney,95.0,73.0
31322,Sydney,75.0,41.0
31323,Sydney,50.0,36.0
31324,Sydney,50.0,42.0
31325,Sydney,71.0,77.0
31326,Sydney,89.0,87.0
31327,Sydney,91.0,59.0
31328,Sydney,94.0,59.0
31329,Sydney,78.0,61.0
31330,Sydney,78.0,68.0
31331,Sydney,84.0,57.0
31332,Sydney,87.0,75.0
31333,Sydney,90.0,66.0
31334,Sydney,72.0,54.0
31335,Sydney,63.0,51.0
31336,Sydney,69.0,48.0
31337,Sydney,75.0,52.0
31338,Sydney,76.0,34.0
31339,Sydney,63.0,63.0
31340,Sydney,62.0,45.0
31341,Sydney,64.0,37.0
31342,Sydney,51.0,27.0
31343,Sydney,69.0,40.0
31344,Sydney,50.0,33.0
31345,Sydney,58.0,36.0
31346,Sydney,69.0,48.0
31347,Sydney,72.0,59.0
31348,Sydney,74.0,58.0
31349,Sydney,83.0,70.0
31350,Sydney,91.0,69.0
31351,Sydney,80.0,56.0
31352,Sydney,79.0,59.0
31353,Sydney,81.0,37.0
31354,Sydney,57.0,75.0
31355,Sydney,72.0,69.0
31356,Sydney,63.0,51.0
31357,Sydney,69.0,62.0
31358,Sydney,75.0,67.0
31359,Sydney,82.0,77.0
31360,Sydney,89.0,91.0
31361,Sydney,81.0,62.0
31362,Sydney,65.0,63.0
31363,Sydney,73.0,75.0
31364,Sydney,85.0,58.0
31365,Sydney,73.0,62.0
31366,Sydney,68.0,47.0
31367,Sydney,57.0,62.0
31368,Sydney,71.0,38.0
31369,Sydney,46.0,28.0
31370,Sydney,54.0,40.0
31371,Sydney,58.0,60.0
31372,Sydney,86.0,80.0
31373,Sydney,89.0,67.0
31374,Sydney,92.0,62.0
31375,Sydney,81.0,78.0
31376,Sydney,85.0,63.0
31377,Sydney,71.0,68.0
31378,Sydney,82.0,40.0
31379,Sydney,51.0,39.0
31380,Sydney,69.0,39.0
31381,Sydney,64.0,38.0
31382,Sydney,54.0,37.0
31383,Sydney,47.0,30.0
31384,Sydney,59.0,36.0
31385,Sydney,69.0,40.0
31386,Sydney,79.0,53.0
31387,Sydney,83.0,39.0
31388,Sydney,66.0,51.0
31389,Sydney,86.0,62.0
31390,Sydney,74.0,87.0
31391,Sydney,76.0,59.0
31392,Sydney,91.0,67.0
31393,Sydney,91.0,57.0
31394,Sydney,90.0,43.0
31395,Sydney,50.0,55.0
31396,Sydney,36.0,27.0
31397,Sydney,44.0,30.0
31398,Sydney,45.0,28.0
31399,Sydney,59.0,29.0
31400,Sydney,49.0,32.0
31401,Sydney,44.0,29.0
31402,Sydney,41.0,23.0
31403,Sydney,56.0,31.0
31404,Sydney,54.0,48.0
31405,Sydney,56.0,35.0
31406,Sydney,64.0,84.0
31407,Sydney,94.0,62.0
31408,Sydney,95.0,86.0
31409,Sydney,90.0,49.0
31410,Sydney,63.0,72.0
31411,Sydney,91.0,83.0
31412,Sydney,94.0,92.0
31413,Sydney,88.0,95.0
31414,Sydney,89.0,67.0
31415,Sydney,79.0,46.0
31416,Sydney,73.0,53.0
31417,Sydney,74.0,32.0
31418,Sydney,70.0,59.0
31419,Sydney,83.0,41.0
31420,Sydney,75.0,32.0
31421,Sydney,78.0,43.0
31422,Sydney,65.0,31.0
31423,Sydney,73.0,53.0
31424,Sydney,72.0,37.0
31425,Sydney,72.0,41.0
31426,Sydney,73.0,50.0
31427,Sydney,66.0,30.0
31428,Sydney,57.0,44.0
31429,Sydney,84.0,77.0
31430,Sydney,66.0,43.0
31431,Sydney,69.0,37.0
31432,Sydney,58.0,39.0
31433,Sydney,58.0,47.0
31434,Sydney,74.0,83.0
31435,Sydney,78.0,51.0
31436,Sydney,89.0,71.0
31437,Sydney,78.0,58.0
31438,Sydney,85.0,62.0
31439,Sydney,91.0,80.0
31440,Sydney,69.0,27.0
31441,Sydney,85.0,74.0
31442,Sydney,57.0,47.0
31443,Sydney,56.0,56.0
31444,Sydney,56.0,49.0
31445,Sydney,86.0,69.0
31446,Sydney,82.0,51.0
31447,Sydney,79.0,64.0
31448,Sydney,75.0,60.0
31449,Sydney,96.0,75.0
31450,Sydney,76.0,63.0
31451,Sydney,57.0,28.0
31452,Sydney,68.0,62.0
31453,Sydney,78.0,60.0
31454,Sydney,84.0,57.0
31455,Sydney,64.0,51.0
31456,Sydney,70.0,54.0
31457,Sydney,56.0,57.0
31458,Sydney,56.0,62.0
31459,Sydney,44.0,28.0
31460,Sydney,36.0,39.0
31461,Sydney,67.0,60.0
31462,Sydney,82.0,67.0
31463,Sydney,39.0,31.0
31464,Sydney,47.0,32.0
31465,Sydney,48.0,43.0
31466,Sydney,57.0,50.0
31467,Sydney,37.0,14.0
31468,Sydney,75.0,62.0
31469,Sydney,49.0,49.0
31470,Sydney,66.0,71.0
31471,Sydney,27.0,59.0
31472,Sydney,59.0,67.0
31473,Sydney,31.0,20.0
31474,Sydney,36.0,42.0
31475,Sydney,53.0,57.0
31476,Sydney,44.0,14.0
31477,Sydney,65.0,76.0
31478,Sydney,90.0,92.0
31479,Sydney,52.0,45.0
31480,Sydney,63.0,53.0
31481,Sydney,59.0,84.0
31482,Sydney,74.0,38.0
31483,Sydney,43.0,27.0
31484,Sydney,49.0,46.0
31485,Sydney,88.0,63.0
31486,Sydney,76.0,50.0
31487,Sydney,73.0,47.0
31488,Sydney,76.0,47.0
31489,Sydney,67.0,62.0
31490,Sydney,88.0,64.0
31491,Sydney,93.0,74.0
31492,Sydney,89.0,31.0
31493,Sydney,77.0,62.0
31494,Sydney,39.0,36.0
31495,Sydney,49.0,65.0
31496,Sydney,70.0,51.0
31497,Sydney,65.0,70.0
31498,Sydney,84.0,68.0
31499,Sydney,62.0,51.0
31500,Sydney,52.0,38.0
31501,Sydney,57.0,42.0
31502,Sydney,67.0,55.0
31503,Sydney,100.0,50.0
31504,Sydney,59.0,39.0
31505,Sydney,76.0,64.0
31506,Sydney,80.0,71.0
31507,Sydney,53.0,21.0
31508,Sydney,81.0,86.0
31509,Sydney,78.0,52.0
31510,Sydney,59.0,50.0
31511,Sydney,67.0,58.0
31512,Sydney,70.0,69.0
31513,Sydney,75.0,99.0
31514,Sydney,100.0,45.0
31515,Sydney,73.0,55.0
31516,Sydney,64.0,46.0
31517,Sydney,88.0,50.0
31518,Sydney,60.0,55.0
31519,Sydney,62.0,67.0
31520,Sydney,56.0,58.0
31521,Sydney,54.0,57.0
31522,Sydney,78.0,63.0
31523,Sydney,77.0,63.0
31524,Sydney,61.0,43.0
31525,Sydney,46.0,51.0
31526,Sydney,64.0,56.0
31527,Sydney,,
31528,Sydney,,23.0
31529,Sydney,52.0,50.0
31530,Sydney,77.0,73.0
31531,Sydney,93.0,94.0
31532,Sydney,77.0,68.0
31533,Sydney,76.0,64.0
31534,Sydney,78.0,57.0
31535,Sydney,62.0,63.0
31536,Sydney,85.0,75.0
31537,Sydney,93.0,86.0
31538,Sydney,75.0,76.0
31539,Sydney,89.0,89.0
31540,Sydney,95.0,73.0
31541,Sydney,42.0,34.0
31542,Sydney,55.0,63.0
31543,Sydney,66.0,76.0
31544,Sydney,77.0,41.0
31545,Sydney,51.0,41.0
31546,Sydney,63.0,50.0
31547,Sydney,57.0,45.0
31548,Sydney,70.0,72.0
31549,Sydney,61.0,69.0
31550,Sydney,77.0,58.0
31551,Sydney,64.0,71.0
31552,Sydney,86.0,63.0
31553,Sydney,81.0,57.0
31554,Sydney,74.0,65.0
31555,Sydney,69.0,89.0
31556,Sydney,92.0,77.0
31557,Sydney,62.0,49.0
31558,Sydney,60.0,49.0
31559,Sydney,59.0,48.0
31560,Sydney,64.0,48.0
31561,Sydney,50.0,47.0
31562,Sydney,67.0,51.0
31563,Sydney,77.0,75.0
31564,Sydney,79.0,63.0
31565,Sydney,71.0,57.0
31566,Sydney,76.0,77.0
31567,Sydney,79.0,69.0
31568,Sydney,75.0,62.0
31569,Sydney,65.0,62.0
31570,Sydney,61.0,68.0
31571,Sydney,69.0,64.0
31572,Sydney,60.0,52.0
31573,Sydney,69.0,39.0
31574,Sydney,74.0,48.0
31575,Sydney,69.0,54.0
31576,Sydney,56.0,48.0
31577,Sydney,54.0,52.0
31578,Sydney,58.0,57.0
31579,Sydney,69.0,59.0
31580,Sydney,61.0,61.0
31581,Sydney,75.0,57.0
31582,Sydney,64.0,52.0
31583,Sydney,73.0,66.0
31584,Sydney,79.0,59.0
31585,Sydney,38.0,28.0
31586,Sydney,36.0,18.0
31587,Sydney,43.0,39.0
31588,Sydney,56.0,52.0
31589,Sydney,68.0,60.0
31590,Sydney,95.0,67.0
31591,Sydney,84.0,70.0
31592,Sydney,59.0,61.0
31593,Sydney,75.0,63.0
31594,Sydney,82.0,67.0
31595,Sydney,75.0,58.0
31596,Sydney,73.0,82.0
31597,Sydney,65.0,50.0
31598,Sydney,60.0,55.0
31599,Sydney,76.0,84.0
31600,Sydney,84.0,91.0
31601,Sydney,90.0,68.0
31602,Sydney,80.0,70.0
31603,Sydney,68.0,81.0
31604,Sydney,74.0,62.0
31605,Sydney,69.0,52.0
31606,Sydney,50.0,68.0
31607,Sydney,87.0,66.0
31608,Sydney,72.0,82.0
31609,Sydney,95.0,83.0
31610,Sydney,92.0,61.0
31611,Sydney,84.0,70.0
31612,Sydney,76.0,63.0
31613,Sydney,91.0,63.0
31614,Sydney,68.0,66.0
31615,Sydney,71.0,60.0
31616,Sydney,74.0,63.0
31617,Sydney,87.0,81.0
31618,Sydney,80.0,60.0
31619,Sydney,87.0,66.0
31620,Sydney,83.0,59.0
31621,Sydney,56.0,52.0
31622,Sydney,68.0,47.0
31623,Sydney,62.0,67.0
31624,Sydney,73.0,60.0
31625,Sydney,75.0,66.0
31626,Sydney,81.0,60.0
31627,Sydney,82.0,60.0
31628,Sydney,69.0,55.0
31629,Sydney,77.0,59.0
31630,Sydney,78.0,61.0
31631,Sydney,71.0,60.0
31632,Sydney,80.0,66.0
31633,Sydney,73.0,55.0
31634,Sydney,66.0,44.0
31635,Sydney,89.0,92.0
31636,Sydney,90.0,58.0
31637,Sydney,88.0,83.0
31638,Sydney,66.0,81.0
31639,Sydney,75.0,65.0
31640,Sydney,59.0,58.0
31641,Sydney,66.0,53.0
31642,Sydney,62.0,60.0
31643,Sydney,96.0,71.0
31644,Sydney,75.0,39.0
31645,Sydney,82.0,61.0
31646,Sydney,71.0,59.0
31647,Sydney,76.0,64.0
31648,Sydney,78.0,57.0
31649,Sydney,85.0,79.0
31650,Sydney,80.0,60.0
31651,Sydney,81.0,69.0
31652,Sydney,94.0,88.0
31653,Sydney,66.0,64.0
31654,Sydney,72.0,57.0
31655,Sydney,84.0,53.0
31656,Sydney,83.0,72.0
31657,Sydney,79.0,75.0
31658,Sydney,84.0,31.0
31659,Sydney,47.0,26.0
31660,Sydney,76.0,55.0
31661,Sydney,77.0,60.0
31662,Sydney,69.0,65.0
31663,Sydney,77.0,84.0
31664,Sydney,75.0,60.0
31665,Sydney,84.0,55.0
31666,Sydney,81.0,56.0
31667,Sydney,67.0,59.0
31668,Sydney,75.0,64.0
31669,Sydney,88.0,56.0
31670,Sydney,60.0,62.0
31671,Sydney,64.0,54.0
31672,Sydney,67.0,45.0
31673,Sydney,69.0,59.0
31674,Sydney,62.0,72.0
31675,Sydney,41.0,28.0
31676,Sydney,45.0,40.0
31677,Sydney,59.0,55.0
31678,Sydney,80.0,54.0
31679,Sydney,75.0,54.0
31680,Sydney,74.0,63.0
31681,Sydney,65.0,72.0
31682,Sydney,63.0,58.0
31683,Sydney,91.0,85.0
31684,Sydney,95.0,81.0
31685,Sydney,92.0,82.0
31686,Sydney,91.0,72.0
31687,Sydney,92.0,72.0
31688,Sydney,95.0,81.0
31689,Sydney,81.0,85.0
31690,Sydney,79.0,47.0
31691,Sydney,48.0,32.0
31692,Sydney,56.0,49.0
31693,Sydney,68.0,57.0
31694,Sydney,80.0,51.0
31695,Sydney,73.0,52.0
31696,Sydney,70.0,43.0
31697,Sydney,76.0,55.0
31698,Sydney,79.0,64.0
31699,Sydney,63.0,53.0
31700,Sydney,45.0,38.0
31701,Sydney,64.0,55.0
31702,Sydney,65.0,37.0
31703,Sydney,64.0,44.0
31704,Sydney,68.0,37.0
31705,Sydney,68.0,30.0
31706,Sydney,67.0,50.0
31707,Sydney,63.0,43.0
31708,Sydney,60.0,28.0
31709,Sydney,42.0,35.0
31710,Sydney,49.0,40.0
31711,Sydney,56.0,41.0
31712,Sydney,68.0,50.0
31713,Sydney,77.0,46.0
31714,Sydney,82.0,40.0
31715,Sydney,71.0,37.0
31716,Sydney,75.0,82.0
31717,Sydney,78.0,52.0
31718,Sydney,70.0,64.0
31719,Sydney,69.0,88.0
31720,Sydney,79.0,93.0
31721,Sydney,77.0,37.0
31722,Sydney,43.0,41.0
31723,Sydney,65.0,50.0
31724,Sydney,66.0,52.0
31725,Sydney,94.0,69.0
31726,Sydney,80.0,63.0
31727,Sydney,79.0,63.0
31728,Sydney,89.0,67.0
31729,Sydney,91.0,94.0
31730,Sydney,96.0,94.0
31731,Sydney,91.0,57.0
31732,Sydney,53.0,64.0
31733,Sydney,70.0,79.0
31734,Sydney,68.0,42.0
31735,Sydney,71.0,46.0
31736,Sydney,78.0,44.0
31737,Sydney,87.0,87.0
31738,Sydney,96.0,96.0
31739,Sydney,71.0,66.0
31740,Sydney,95.0,91.0
31741,Sydney,93.0,65.0
31742,Sydney,89.0,52.0
31743,Sydney,88.0,91.0
31744,Sydney,68.0,38.0
31745,Sydney,66.0,36.0
31746,Sydney,65.0,37.0
31747,Sydney,74.0,45.0
31748,Sydney,70.0,47.0
31749,Sydney,44.0,56.0
31750,Sydney,66.0,32.0
31751,Sydney,55.0,38.0
31752,Sydney,73.0,
31753,Sydney,84.0,87.0
31754,Sydney,84.0,58.0
31755,Sydney,89.0,66.0
31756,Sydney,91.0,70.0
31757,Sydney,79.0,41.0
31758,Sydney,69.0,28.0
31759,Sydney,56.0,36.0
31760,Sydney,61.0,40.0
31761,Sydney,55.0,43.0
31762,Sydney,75.0,72.0
31763,Sydney,89.0,52.0
31764,Sydney,86.0,71.0
31765,Sydney,81.0,57.0
31766,Sydney,90.0,67.0
31767,Sydney,92.0,67.0
31768,Sydney,76.0,44.0
31769,Sydney,80.0,79.0
31770,Sydney,74.0,62.0
31771,Sydney,73.0,31.0
31772,Sydney,52.0,33.0
31773,Sydney,62.0,36.0
31774,Sydney,82.0,34.0
31775,Sydney,70.0,33.0
31776,Sydney,63.0,50.0
31777,Sydney,65.0,38.0
31778,Sydney,81.0,54.0
31779,Sydney,92.0,62.0
31780,Sydney,85.0,78.0
31781,Sydney,95.0,85.0
31782,Sydney,93.0,50.0
31783,Sydney,57.0,48.0
31784,Sydney,74.0,32.0
31785,Sydney,68.0,45.0
31786,Sydney,66.0,45.0
31787,Sydney,54.0,36.0
31788,Sydney,60.0,52.0
31789,Sydney,62.0,38.0
31790,Sydney,58.0,37.0
31791,Sydney,58.0,32.0
31792,Sydney,60.0,27.0
31793,Sydney,50.0,27.0
31794,Sydney,45.0,22.0
31795,Sydney,54.0,25.0
31796,Sydney,55.0,26.0
31797,Sydney,51.0,18.0
31798,Sydney,42.0,76.0
31799,Sydney,,
31800,Sydney,,
31801,Sydney,,
31802,Sydney,,34.0
31803,Sydney,48.0,35.0
31804,Sydney,47.0,43.0
31805,Sydney,36.0,35.0
31806,Sydney,45.0,33.0
31807,Sydney,54.0,43.0
31808,Sydney,62.0,47.0
31809,Sydney,70.0,36.0
31810,Sydney,59.0,54.0
31811,Sydney,45.0,25.0
31812,Sydney,36.0,23.0
31813,Sydney,42.0,26.0
31814,Sydney,48.0,41.0
31815,Sydney,56.0,
31816,Sydney,,
31817,Sydney,,59.0
31818,Sydney,47.0,18.0
31819,Sydney,39.0,24.0
31820,Sydney,45.0,38.0
31821,Sydney,61.0,45.0
31822,Sydney,52.0,37.0
31823,Sydney,55.0,33.0
31824,Sydney,28.0,13.0
31825,Sydney,28.0,10.0
31826,Sydney,22.0,22.0
31827,Sydney,39.0,31.0
31828,Sydney,,
31829,Sydney,,39.0
31830,Sydney,66.0,51.0
31831,Sydney,66.0,67.0
31832,Sydney,39.0,83.0
31833,Sydney,50.0,36.0
31834,Sydney,54.0,44.0
31835,Sydney,57.0,54.0
31836,Sydney,71.0,61.0
31837,Sydney,63.0,66.0
31838,Sydney,57.0,45.0
31839,Sydney,73.0,60.0
31840,Sydney,83.0,46.0
31841,Sydney,49.0,50.0
31842,Sydney,64.0,46.0
31843,Sydney,31.0,29.0
31844,Sydney,51.0,63.0
31845,Sydney,67.0,59.0
31846,Sydney,58.0,59.0
31847,Sydney,63.0,29.0
31848,Sydney,51.0,22.0
31849,Sydney,29.0,30.0
31850,Sydney,51.0,53.0
31851,Sydney,58.0,45.0
31852,Sydney,53.0,40.0
31853,Sydney,39.0,16.0
31854,Sydney,22.0,59.0
31855,Sydney,90.0,81.0
31856,Sydney,39.0,32.0
31857,Sydney,60.0,46.0
31858,Sydney,67.0,52.0
31859,Sydney,,32.0
31860,Sydney,83.0,58.0
31861,Sydney,84.0,87.0
31862,Sydney,47.0,39.0
31863,Sydney,77.0,52.0
31864,Sydney,65.0,41.0
31865,Sydney,43.0,23.0
31866,Sydney,62.0,46.0
31867,Sydney,58.0,56.0
31868,Sydney,78.0,56.0
31869,Sydney,44.0,57.0
31870,Sydney,66.0,23.0
31871,Sydney,68.0,40.0
31872,Sydney,56.0,41.0
31873,Sydney,57.0,48.0
31874,Sydney,63.0,46.0
31875,Sydney,68.0,66.0
31876,Sydney,39.0,40.0
31877,Sydney,51.0,47.0
31878,Sydney,59.0,55.0
31879,Sydney,65.0,48.0
31880,Sydney,64.0,52.0
31881,Sydney,55.0,57.0
31882,Sydney,44.0,38.0
31883,Sydney,82.0,58.0
31884,Sydney,80.0,63.0
31885,Sydney,70.0,61.0
31886,Sydney,65.0,61.0
31887,Sydney,78.0,68.0
31888,Sydney,58.0,64.0
31889,Sydney,77.0,86.0
31890,Sydney,56.0,54.0
31891,Sydney,42.0,45.0
31892,Sydney,55.0,51.0
31893,Sydney,60.0,51.0
31894,Sydney,80.0,71.0
31895,Sydney,72.0,62.0
31896,Sydney,86.0,81.0
31897,Sydney,57.0,50.0
31898,Sydney,65.0,57.0
31899,Sydney,44.0,45.0
31900,Sydney,61.0,50.0
31901,Sydney,60.0,59.0
31902,Sydney,66.0,59.0
31903,Sydney,59.0,55.0
31904,Sydney,67.0,63.0
31905,Sydney,60.0,56.0
31906,Sydney,74.0,69.0
31907,Sydney,80.0,74.0
31908,Sydney,84.0,74.0
31909,Sydney,71.0,63.0
31910,Sydney,73.0,62.0
31911,Sydney,70.0,68.0
31912,Sydney,70.0,61.0
31913,Sydney,54.0,54.0
31914,Sydney,59.0,60.0
31915,Sydney,56.0,56.0
31916,Sydney,65.0,56.0
31917,Sydney,74.0,65.0
31918,Sydney,52.0,14.0
31919,Sydney,64.0,44.0
31920,Sydney,63.0,54.0
31921,Sydney,62.0,59.0
31922,Sydney,53.0,50.0
31923,Sydney,71.0,77.0
31924,Sydney,69.0,49.0
31925,Sydney,62.0,53.0
31926,Sydney,64.0,65.0
