Location,Humidity9am,Humidity3pm,AvgHumidity
Sydney,89.0,74.0,81.5
Sydney,90.0,30.0,60.0
Sydney,75.0,60.0,67.5
Sydney,80.0,54.0,67.0
Sydney,59.0,41.0,50.0
Sydney,48.0,34.0,41.0
Sydney,62.0,33.0,47.5
Sydney,65.0,46.0,55.5
Sydney,68.0,50.0,59.0
Sydney,78.0,61.0,69.5
Sydney,64.0,19.0,41.5
Sydney,40.0,29.0,34.5
Sydney,53.0,36.0,44.5
Sydney,60.0,35.0,47.5
Sydney,62.0,47.0,54.5
Sydney,71.0,60.0,65.5
Sydney,85.0,68.0,76.5
Sydney,94.0,92.0,93.0
Sydney,91.0,62.0,76.5
Sydney,82.0,55.0,68.5
Sydney,83.0,58.0,70.5
Sydney,92.0,58.0,75.0
Sydney,91.0,93.0,92.0
Sydney,86.0,68.0,77.0
Sydney,89.0,84.0,86.5
Sydney,96.0,94.0,95.0
Sydney,82.0,62.0,72.0
Sydney,92.0,53.0,72.5
Sydney,88.0,87.0,87.5
Sydney,78.0,56.0,67.0
Sydney,87.0,68.0,77.5
Sydney,80.0,60.0,70.0
Sydney,81.0,63.0,72.0
Sydney,91.0,90.0,90.5
Sydney,85.0,94.0,89.5
Sydney,80.0,67.0,73.5
Sydney,64.0,70.0,67.0
Sydney,60.0,77.0,68.5
Sydney,78.0,62.0,70.0
Sydney,71.0,34.0,52.5
Sydney,48.0,30.0,39.0
Sydney,64.0,37.0,50.5
Sydney,63.0,42.0,52.5
Sydney,66.0,50.0,58.0
Sydney,75.0,50.0,62.5
Sydney,86.0,56.0,71.0
Sydney,89.0,59.0,74.0
Sydney,67.0,69.0,68.0
Sydney,58.0,39.0,48.5
Sydney,59.0,41.0,50.0
Sydney,71.0,40.0,55.5
Sydney,95.0,80.0,87.5
Sydney,84.0,78.0,81.0
Sydney,83.0,90.0,86.5
Sydney,96.0,64.0,80.0
Sydney,83.0,65.0,74.0
Sydney,78.0,50.0,64.0
Sydney,72.0,53.0,62.5
Sydney,68.0,36.0,52.0
Sydney,63.0,36.0,49.5
Sydney,70.0,41.0,55.5
Sydney,70.0,40.0,55.0
Sydney,74.0,65.0,69.5
Sydney,68.0,38.0,53.0
Sydney,68.0,56.0,62.0
Sydney,76.0,83.0,79.5
Sydney,95.0,67.0,81.0
Sydney,83.0,70.0,76.5
Sydney,80.0,92.0,86.0
Sydney,96.0,83.0,89.5
Sydney,95.0,65.0,80.0
Sydney,61.0,76.0,68.5
Sydney,87.0,61.0,74.0
Sydney,83.0,78.0,80.5
Sydney,56.0,33.0,44.5
Sydney,50.0,34.0,42.0
Sydney,63.0,46.0,54.5
Sydney,71.0,39.0,55.0
Sydney,81.0,40.0,60.5
Sydney,67.0,53.0,60.0
Sydney,71.0,53.0,62.0
Sydney,73.0,54.0,63.5
Sydney,64.0,69.0,66.5
Sydney,75.0,62.0,68.5
Sydney,81.0,54.0,67.5
Sydney,83.0,64.0,73.5
Sydney,90.0,69.0,79.5
Sydney,86.0,49.0,67.5
Sydney,96.0,90.0,93.0
Sydney,93.0,77.0,85.0
Sydney,97.0,62.0,79.5
Sydney,96.0,37.0,66.5
Sydney,62.0,35.0,48.5
Sydney,49.0,36.0,42.5
Sydney,75.0,62.0,68.5
Sydney,75.0,44.0,59.5
Sydney,57.0,33.0,45.0
Sydney,56.0,40.0,48.0
Sydney,58.0,50.0,54.0
Sydney,73.0,50.0,61.5
Sydney,83.0,58.0,70.5
Sydney,93.0,90.0,91.5
Sydney,59.0,35.0,47.0
Sydney,55.0,47.0,51.0
Sydney,54.0,44.0,49.0
Sydney,69.0,36.0,52.5
Sydney,53.0,37.0,45.0
Sydney,44.0,31.0,37.5
Sydney,44.0,26.0,35.0
Sydney,69.0,53.0,61.0
Sydney,57.0,23.0,40.0
Sydney,45.0,26.0,35.5
Sydney,44.0,33.0,38.5
Sydney,58.0,48.0,53.0
Sydney,77.0,65.0,71.0
Sydney,53.0,28.0,40.5
Sydney,36.0,24.0,30.0
Sydney,48.0,33.0,40.5
Sydney,47.0,35.0,41.0
Sydney,52.0,40.0,46.0
Sydney,68.0,55.0,61.5
Sydney,70.0,56.0,63.0
Sydney,71.0,60.0,65.5
Sydney,53.0,33.0,43.0
Sydney,77.0,74.0,75.5
Sydney,80.0,64.0,72.0
Sydney,90.0,84.0,87.0
Sydney,44.0,35.0,39.5
Sydney,45.0,33.0,39.0
Sydney,54.0,51.0,52.5
Sydney,58.0,54.0,56.0
Sydney,77.0,56.0,66.5
Sydney,82.0,34.0,58.0
Sydney,46.0,44.0,45.0
Sydney,64.0,61.0,62.5
Sydney,64.0,24.0,44.0
Sydney,70.0,87.0,78.5
Sydney,75.0,63.0,69.0
Sydney,42.0,30.0,36.0
Sydney,41.0,33.0,37.0
Sydney,48.0,45.0,46.5
Sydney,56.0,66.0,61.0
Sydney,66.0,65.0,65.5
Sydney,82.0,66.0,74.0
Sydney,75.0,61.0,68.0
Sydney,69.0,63.0,66.0
Sydney,67.0,69.0,68.0
Sydney,58.0,33.0,45.5
Sydney,57.0,74.0,65.5
Sydney,60.0,38.0,49.0
Sydney,36.0,18.0,27.0
Sydney,39.0,42.0,40.5
Sydney,54.0,42.0,48.0
Sydney,69.0,61.0,65.0
Sydney,70.0,82.0,76.0
Sydney,93.0,77.0,85.0
Sydney,83.0,72.0,77.5
Sydney,81.0,71.0,76.0
Sydney,83.0,72.0,77.5
Sydney,88.0,73.0,80.5
Sydney,73.0,56.0,64.5
Sydney,59.0,55.0,57.0
Sydney,59.0,53.0,56.0
Sydney,62.0,55.0,58.5
Sydney,82.0,58.0,70.0
Sydney,81.0,64.0,72.5
Sydney,63.0,48.0,55.5
Sydney,66.0,73.0,69.5
Sydney,34.0,28.0,31.0
Sydney,44.0,30.0,37.0
Sydney,48.0,39.0,43.5
Sydney,82.0,53.0,67.5
Sydney,70.0,57.0,63.5
Sydney,75.0,58.0,66.5
Sydney,70.0,63.0,66.5
Sydney,59.0,82.0,70.5
Sydney,92.0,75.0,83.5
Sydney,90.0,64.0,77.0
Sydney,73.0,56.0,64.5
Sydney,76.0,69.0,72.5
Sydney,65.0,53.0,59.0
Sydney,82.0,59.0,70.5
Sydney,70.0,64.0,67.0
Sydney,81.0,64.0,72.5
Sydney,78.0,77.0,77.5
Sydney,77.0,59.0,68.0
Sydney,65.0,54.0,59.5
Sydney,83.0,68.0,75.5
Sydney,67.0,53.0,60.0
Sydney,93.0,81.0,87.0
Sydney,77.0,59.0,68.0
Sydney,64.0,52.0,58.0
Sydney,80.0,54.0,67.0
Sydney,87.0,72.0,79.5
Sydney,77.0,43.0,60.0
Sydney,67.0,57.0,62.0
Sydney,64.0,56.0,60.0
Sydney,70.0,56.0,63.0
Sydney,70.0,95.0,82.5
Sydney,82.0,65.0,73.5
Sydney,80.0,61.0,70.5
Sydney,65.0,59.0,62.0
Sydney,71.0,58.0,64.5
Sydney,58.0,,58.0
Sydney,,55.0,55.0
Sydney,82.0,54.0,68.0
Sydney,63.0,,63.0
Sydney,60.0,58.0,59.0
Sydney,67.0,53.0,60.0
Sydney,62.0,72.0,67.0
Sydney,77.0,56.0,66.5
Sydney,73.0,64.0,68.5
Sydney,85.0,77.0,81.0
Sydney,94.0,91.0,92.5
Sydney,94.0,89.0,91.5
Sydney,91.0,78.0,84.5
Sydney,70.0,74.0,72.0
Sydney,84.0,80.0,82.0
Sydney,,,
Sydney,74.0,67.0,70.5
Sydney,73.0,63.0,68.0
Sydney,67.0,68.0,67.5
Sydney,80.0,62.0,71.0
Sydney,74.0,72.0,73.0
Sydney,46.0,56.0,51.0
Sydney,47.0,40.0,43.5
Sydney,62.0,51.0,56.5
Sydney,69.0,,69.0
Sydney,71.0,69.0,70.0
Sydney,72.0,91.0,81.5
Sydney,75.0,71.0,73.0
Sydney,57.0,44.0,50.5
Sydney,69.0,44.0,56.5
Sydney,42.0,32.0,37.0
Sydney,36.0,26.0,31.0
Sydney,71.0,61.0,66.0
Sydney,72.0,57.0,64.5
Sydney,65.0,47.0,56.0
Sydney,69.0,61.0,65.0
Sydney,88.0,56.0,72.0
Sydney,88.0,78.0,83.0
Sydney,59.0,50.0,54.5
Sydney,66.0,56.0,61.0
Sydney,64.0,63.0,63.5
Sydney,78.0,65.0,71.5
Sydney,69.0,58.0,63.5
Sydney,72.0,62.0,67.0
Sydney,81.0,84.0,82.5
Sydney,74.0,60.0,67.0
Sydney,64.0,57.0,60.5
Sydney,72.0,57.0,64.5
Sydney,88.0,67.0,77.5
Sydney,68.0,62.0,65.0
Sydney,82.0,67.0,74.5
Sydney,80.0,65.0,72.5
Sydney,71.0,79.0,75.0
Sydney,79.0,71.0,75.0
Sydney,75.0,65.0,70.0
Sydney,56.0,53.0,54.5
Sydney,87.0,61.0,74.0
Sydney,86.0,65.0,75.5
Sydney,65.0,68.0,66.5
Sydney,68.0,57.0,62.5
Sydney,83.0,73.0,78.0
Sydney,62.0,55.0,58.5
Sydney,66.0,60.0,63.0
Sydney,64.0,55.0,59.5
Sydney,57.0,57.0,57.0
Sydney,56.0,36.0,46.0
Sydney,70.0,64.0,67.0
Sydney,85.0,73.0,79.0
Sydney,79.0,71.0,75.0
Sydney,70.0,59.0,64.5
Sydney,76.0,48.0,62.0
Sydney,64.0,56.0,60.0
Sydney,72.0,49.0,60.5
Sydney,65.0,49.0,57.0
Sydney,59.0,70.0,64.5
Sydney,58.0,54.0,56.0
Sydney,72.0,73.0,72.5
Sydney,46.0,22.0,34.0
Sydney,56.0,77.0,66.5
Sydney,64.0,58.0,61.0
Sydney,67.0,52.0,59.5
Sydney,69.0,83.0,76.0
Sydney,85.0,70.0,77.5
Sydney,63.0,60.0,61.5
Sydney,87.0,76.0,81.5
Sydney,83.0,88.0,85.5
Sydney,59.0,59.0,59.0
Sydney,84.0,54.0,69.0
Sydney,81.0,64.0,72.5
Sydney,80.0,67.0,73.5
Sydney,83.0,70.0,76.5
Sydney,79.0,67.0,73.0
Sydney,61.0,49.0,55.0
Sydney,82.0,62.0,72.0
Sydney,57.0,78.0,67.5
Sydney,77.0,45.0,61.0
Sydney,71.0,49.0,60.0
Sydney,75.0,41.0,58.0
Sydney,80.0,65.0,72.5
Sydney,74.0,63.0,68.5
Sydney,83.0,65.0,74.0
Sydney,53.0,39.0,46.0
Sydney,58.0,59.0,58.5
Sydney,77.0,35.0,56.0
Sydney,72.0,63.0,67.5
Sydney,70.0,50.0,60.0
Sydney,48.0,44.0,46.0
Sydney,67.0,48.0,57.5
Sydney,71.0,60.0,65.5
Sydney,77.0,38.0,57.5
Sydney,70.0,68.0,69.0
Sydney,86.0,76.0,81.0
Sydney,82.0,69.0,75.5
Sydney,76.0,60.0,68.0
Sydney,76.0,79.0,77.5
Sydney,82.0,62.0,72.0
Sydney,77.0,65.0,71.0
Sydney,85.0,66.0,75.5
Sydney,81.0,67.0,74.0
Sydney,86.0,84.0,85.0
Sydney,92.0,81.0,86.5
Sydney,95.0,82.0,88.5
Sydney,95.0,73.0,84.0
Sydney,75.0,41.0,58.0
Sydney,50.0,36.0,43.0
Sydney,50.0,42.0,46.0
Sydney,71.0,77.0,74.0
Sydney,89.0,87.0,88.0
Sydney,91.0,59.0,75.0
Sydney,94.0,59.0,76.5
Sydney,78.0,61.0,69.5
Sydney,78.0,68.0,73.0
Sydney,84.0,57.0,70.5
Sydney,87.0,75.0,81.0
Sydney,90.0,66.0,78.0
Sydney,72.0,54.0,63.0
Sydney,63.0,51.0,57.0
Sydney,69.0,48.0,58.5
Sydney,75.0,52.0,63.5
Sydney,76.0,34.0,55.0
Sydney,63.0,63.0,63.0
Sydney,62.0,45.0,53.5
Sydney,64.0,37.0,50.5
Sydney,51.0,27.0,39.0
Sydney,69.0,40.0,54.5
Sydney,50.0,33.0,41.5
Sydney,58.0,36.0,47.0
Sydney,69.0,48.0,58.5
Sydney,72.0,59.0,65.5
Sydney,74.0,58.0,66.0
Sydney,83.0,70.0,76.5
Sydney,91.0,69.0,80.0
Sydney,80.0,56.0,68.0
Sydney,79.0,59.0,69.0
Sydney,81.0,37.0,59.0
Sydney,57.0,75.0,66.0
Sydney,72.0,69.0,70.5
Sydney,63.0,51.0,57.0
Sydney,69.0,62.0,65.5
Sydney,75.0,67.0,71.0
Sydney,82.0,77.0,79.5
Sydney,89.0,91.0,90.0
Sydney,81.0,62.0,71.5
Sydney,65.0,63.0,64.0
Sydney,73.0,75.0,74.0
Sydney,85.0,58.0,71.5
Sydney,73.0,62.0,67.5
Sydney,68.0,47.0,57.5
Sydney,57.0,62.0,59.5
Sydney,71.0,38.0,54.5
Sydney,46.0,28.0,37.0
Sydney,54.0,40.0,47.0
Sydney,58.0,60.0,59.0
Sydney,86.0,80.0,83.0
Sydney,89.0,67.0,78.0
Sydney,92.0,62.0,77.0
Sydney,81.0,78.0,79.5
Sydney,85.0,63.0,74.0
Sydney,71.0,68.0,69.5
Sydney,82.0,40.0,61.0
Sydney,51.0,39.0,45.0
Sydney,69.0,39.0,54.0
Sydney,64.0,38.0,51.0
Sydney,54.0,37.0,45.5
Sydney,47.0,30.0,38.5
Sydney,59.0,36.0,47.5
Sydney,69.0,40.0,54.5
Sydney,79.0,53.0,66.0
Sydney,83.0,39.0,61.0
Sydney,66.0,51.0,58.5
Sydney,86.0,62.0,74.0
Sydney,74.0,87.0,80.5
Sydney,76.0,59.0,67.5
Sydney,91.0,67.0,79.0
Sydney,91.0,57.0,74.0
Sydney,90.0,43.0,66.5
Sydney,50.0,55.0,52.5
Sydney,36.0,27.0,31.5
Sydney,44.0,30.0,37.0
Sydney,45.0,28.0,36.5
Sydney,59.0,29.0,44.0
Sydney,49.0,32.0,40.5
Sydney,44.0,29.0,36.5
Sydney,41.0,23.0,32.0
Sydney,56.0,31.0,43.5
Sydney,54.0,48.0,51.0
Sydney,56.0,35.0,45.5
Sydney,64.0,84.0,74.0
Sydney,94.0,62.0,78.0
Sydney,95.0,86.0,90.5
Sydney,90.0,49.0,69.5
Sydney,63.0,72.0,67.5
Sydney,91.0,83.0,87.0
Sydney,94.0,92.0,93.0
Sydney,88.0,95.0,91.5
Sydney,89.0,67.0,78.0
Sydney,79.0,46.0,62.5
Sydney,73.0,53.0,63.0
Sydney,74.0,32.0,53.0
Sydney,70.0,59.0,64.5
Sydney,83.0,41.0,62.0
Sydney,75.0,32.0,53.5
Sydney,78.0,43.0,60.5
Sydney,65.0,31.0,48.0
Sydney,73.0,53.0,63.0
Sydney,72.0,37.0,54.5
Sydney,72.0,41.0,56.5
Sydney,73.0,50.0,61.5
Sydney,66.0,30.0,48.0
Sydney,57.0,44.0,50.5
Sydney,84.0,77.0,80.5
Sydney,66.0,43.0,54.5
Sydney,69.0,37.0,53.0
Sydney,58.0,39.0,48.5
Sydney,58.0,47.0,52.5
Sydney,74.0,83.0,78.5
Sydney,78.0,51.0,64.5
Sydney,89.0,71.0,80.0
Sydney,78.0,58.0,68.0
Sydney,85.0,62.0,73.5
Sydney,91.0,80.0,85.5
Sydney,69.0,27.0,48.0
Sydney,85.0,74.0,79.5
Sydney,57.0,47.0,52.0
Sydney,56.0,56.0,56.0
Sydney,56.0,49.0,52.5
Sydney,86.0,69.0,77.5
Sydney,82.0,51.0,66.5
Sydney,79.0,64.0,71.5
Sydney,75.0,60.0,67.5
Sydney,96.0,75.0,85.5
Sydney,76.0,63.0,69.5
Sydney,57.0,28.0,42.5
Sydney,68.0,62.0,65.0
Sydney,78.0,60.0,69.0
Sydney,84.0,57.0,70.5
Sydney,64.0,51.0,57.5
Sydney,70.0,54.0,62.0
Sydney,56.0,57.0,56.5
Sydney,56.0,62.0,59.0
Sydney,44.0,28.0,36.0
Sydney,36.0,39.0,37.5
Sydney,67.0,60.0,63.5
Sydney,82.0,67.0,74.5
Sydney,39.0,31.0,35.0
Sydney,47.0,32.0,39.5
Sydney,48.0,43.0,45.5
Sydney,57.0,50.0,53.5
Sydney,37.0,14.0,25.5
Sydney,75.0,62.0,68.5
Sydney,49.0,49.0,49.0
Sydney,66.0,71.0,68.5
Sydney,27.0,59.0,43.0
Sydney,59.0,67.0,63.0
Sydney,31.0,20.0,25.5
Sydney,36.0,42.0,39.0
Sydney,53.0,57.0,55.0
Sydney,44.0,14.0,29.0
Sydney,65.0,76.0,70.5
Sydney,90.0,92.0,91.0
Sydney,52.0,45.0,48.5
Sydney,63.0,53.0,58.0
Sydney,59.0,84.0,71.5
Sydney,74.0,38.0,56.0
Sydney,43.0,27.0,35.0
Sydney,49.0,46.0,47.5
Sydney,88.0,63.0,75.5
Sydney,76.0,50.0,63.0
Sydney,73.0,47.0,60.0
Sydney,76.0,47.0,61.5
Sydney,67.0,62.0,64.5
Sydney,88.0,64.0,76.0
Sydney,93.0,74.0,83.5
Sydney,89.0,31.0,60.0
Sydney,77.0,62.0,69.5
Sydney,39.0,36.0,37.5
Sydney,49.0,65.0,57.0
Sydney,70.0,51.0,60.5
Sydney,65.0,70.0,67.5
Sydney,84.0,68.0,76.0
Sydney,62.0,51.0,56.5
Sydney,52.0,38.0,45.0
Sydney,57.0,42.0,49.5
Sydney,67.0,55.0,61.0
Sydney,100.0,50.0,75.0
Sydney,59.0,39.0,49.0
Sydney,76.0,64.0,70.0
Sydney,80.0,71.0,75.5
Sydney,53.0,21.0,37.0
Sydney,81.0,86.0,83.5
Sydney,78.0,52.0,65.0
Sydney,59.0,50.0,54.5
Sydney,67.0,58.0,62.5
Sydney,70.0,69.0,69.5
Sydney,75.0,99.0,87.0
Sydney,100.0,45.0,72.5
Sydney,73.0,55.0,64.0
Sydney,64.0,46.0,55.0
Sydney,88.0,50.0,69.0
Sydney,60.0,55.0,57.5
Sydney,62.0,67.0,64.5
Sydney,56.0,58.0,57.0
Sydney,54.0,57.0,55.5
Sydney,78.0,63.0,70.5
Sydney,77.0,63.0,70.0
Sydney,61.0,43.0,52.0
Sydney,46.0,51.0,48.5
Sydney,64.0,56.0,60.0
Sydney,,,
Sydney,,23.0,23.0
Sydney,52.0,50.0,51.0
Sydney,77.0,73.0,75.0
Sydney,93.0,94.0,93.5
Sydney,77.0,68.0,72.5
Sydney,76.0,64.0,70.0
Sydney,78.0,57.0,67.5
Sydney,62.0,63.0,62.5
Sydney,85.0,75.0,80.0
Sydney,93.0,86.0,89.5
Sydney,75.0,76.0,75.5
Sydney,89.0,89.0,89.0
Sydney,95.0,73.0,84.0
Sydney,42.0,34.0,38.0
Sydney,55.0,63.0,59.0
Sydney,66.0,76.0,71.0
Sydney,77.0,41.0,59.0
Sydney,51.0,41.0,46.0
Sydney,63.0,50.0,56.5
Sydney,57.0,45.0,51.0
Sydney,70.0,72.0,71.0
Sydney,61.0,69.0,65.0
Sydney,77.0,58.0,67.5
Sydney,64.0,71.0,67.5
Sydney,86.0,63.0,74.5
Sydney,81.0,57.0,69.0
Sydney,74.0,65.0,69.5
Sydney,69.0,89.0,79.0
Sydney,92.0,77.0,84.5
Sydney,62.0,49.0,55.5
Sydney,60.0,49.0,54.5
Sydney,59.0,48.0,53.5
Sydney,64.0,48.0,56.0
Sydney,50.0,47.0,48.5
Sydney,67.0,51.0,59.0
Sydney,77.0,75.0,76.0
Sydney,79.0,63.0,71.0
Sydney,71.0,57.0,64.0
Sydney,76.0,77.0,76.5
Sydney,79.0,69.0,74.0
Sydney,75.0,62.0,68.5
Sydney,65.0,62.0,63.5
Sydney,61.0,68.0,64.5
Sydney,69.0,64.0,66.5
Sydney,60.0,52.0,56.0
Sydney,69.0,39.0,54.0
Sydney,74.0,48.0,61.0
Sydney,69.0,54.0,61.5
Sydney,56.0,48.0,52.0
Sydney,54.0,52.0,53.0
Sydney,58.0,57.0,57.5
Sydney,69.0,59.0,64.0
Sydney,61.0,61.0,61.0
Sydney,75.0,57.0,66.0
Sydney,64.0,52.0,58.0
Sydney,73.0,66.0,69.5
Sydney,79.0,59.0,69.0
Sydney,38.0,28.0,33.0
Sydney,36.0,18.0,27.0
Sydney,43.0,39.0,41.0
Sydney,56.0,52.0,54.0
Sydney,68.0,60.0,64.0
Sydney,95.0,67.0,81.0
Sydney,84.0,70.0,77.0
Sydney,59.0,61.0,60.0
Sydney,75.0,63.0,69.0
Sydney,82.0,67.0,74.5
Sydney,75.0,58.0,66.5
Sydney,73.0,82.0,77.5
Sydney,65.0,50.0,57.5
Sydney,60.0,55.0,57.5
Sydney,76.0,84.0,80.0
Sydney,84.0,91.0,87.5
Sydney,90.0,68.0,79.0
Sydney,80.0,70.0,75.0
Sydney,68.0,81.0,74.5
Sydney,74.0,62.0,68.0
Sydney,69.0,52.0,60.5
Sydney,50.0,68.0,59.0
Sydney,87.0,66.0,76.5
Sydney,72.0,82.0,77.0
Sydney,95.0,83.0,89.0
Sydney,92.0,61.0,76.5
Sydney,84.0,70.0,77.0
Sydney,76.0,63.0,69.5
Sydney,91.0,63.0,77.0
Sydney,68.0,66.0,67.0
Sydney,71.0,60.0,65.5
Sydney,74.0,63.0,68.5
Sydney,87.0,81.0,84.0
Sydney,80.0,60.0,70.0
Sydney,87.0,66.0,76.5
Sydney,83.0,59.0,71.0
Sydney,56.0,52.0,54.0
Sydney,68.0,47.0,57.5
Sydney,62.0,67.0,64.5
Sydney,73.0,60.0,66.5
Sydney,75.0,66.0,70.5
Sydney,81.0,60.0,70.5
Sydney,82.0,60.0,71.0
Sydney,69.0,55.0,62.0
Sydney,77.0,59.0,68.0
Sydney,78.0,61.0,69.5
Sydney,71.0,60.0,65.5
Sydney,80.0,66.0,73.0
Sydney,73.0,55.0,64.0
Sydney,66.0,44.0,55.0
Sydney,89.0,92.0,90.5
Sydney,90.0,58.0,74.0
Sydney,88.0,83.0,85.5
Sydney,66.0,81.0,73.5
Sydney,75.0,65.0,70.0
Sydney,59.0,58.0,58.5
Sydney,66.0,53.0,59.5
Sydney,62.0,60.0,61.0
Sydney,96.0,71.0,83.5
Sydney,75.0,39.0,57.0
Sydney,82.0,61.0,71.5
Sydney,71.0,59.0,65.0
Sydney,76.0,64.0,70.0
Sydney,78.0,57.0,67.5
Sydney,85.0,79.0,82.0
Sydney,80.0,60.0,70.0
Sydney,81.0,69.0,75.0
Sydney,94.0,88.0,91.0
Sydney,66.0,64.0,65.0
Sydney,72.0,57.0,64.5
Sydney,84.0,53.0,68.5
Sydney,83.0,72.0,77.5
Sydney,79.0,75.0,77.0
Sydney,84.0,31.0,57.5
Sydney,47.0,26.0,36.5
Sydney,76.0,55.0,65.5
Sydney,77.0,60.0,68.5
Sydney,69.0,65.0,67.0
Sydney,77.0,84.0,80.5
Sydney,75.0,60.0,67.5
Sydney,84.0,55.0,69.5
Sydney,81.0,56.0,68.5
Sydney,67.0,59.0,63.0
Sydney,75.0,64.0,69.5
Sydney,88.0,56.0,72.0
Sydney,60.0,62.0,61.0
Sydney,64.0,54.0,59.0
Sydney,67.0,45.0,56.0
Sydney,69.0,59.0,64.0
Sydney,62.0,72.0,67.0
Sydney,41.0,28.0,34.5
Sydney,45.0,40.0,42.5
Sydney,59.0,55.0,57.0
Sydney,80.0,54.0,67.0
Sydney,75.0,54.0,64.5
Sydney,74.0,63.0,68.5
Sydney,65.0,72.0,68.5
Sydney,63.0,58.0,60.5
Sydney,91.0,85.0,88.0
Sydney,95.0,81.0,88.0
Sydney,92.0,82.0,87.0
Sydney,91.0,72.0,81.5
Sydney,92.0,72.0,82.0
Sydney,95.0,81.0,88.0
Sydney,81.0,85.0,83.0
Sydney,79.0,47.0,63.0
Sydney,48.0,32.0,40.0
Sydney,56.0,49.0,52.5
Sydney,68.0,57.0,62.5
Sydney,80.0,51.0,65.5
Sydney,73.0,52.0,62.5
Sydney,70.0,43.0,56.5
Sydney,76.0,55.0,65.5
Sydney,79.0,64.0,71.5
Sydney,63.0,53.0,58.0
Sydney,45.0,38.0,41.5
Sydney,64.0,55.0,59.5
Sydney,65.0,37.0,51.0
Sydney,64.0,44.0,54.0
Sydney,68.0,37.0,52.5
Sydney,68.0,30.0,49.0
Sydney,67.0,50.0,58.5
Sydney,63.0,43.0,53.0
Sydney,60.0,28.0,44.0
Sydney,42.0,35.0,38.5
Sydney,49.0,40.0,44.5
Sydney,56.0,41.0,48.5
Sydney,68.0,50.0,59.0
Sydney,77.0,46.0,61.5
Sydney,82.0,40.0,61.0
Sydney,71.0,37.0,54.0
Sydney,75.0,82.0,78.5
Sydney,78.0,52.0,65.0
Sydney,70.0,64.0,67.0
Sydney,69.0,88.0,78.5
Sydney,79.0,93.0,86.0
Sydney,77.0,37.0,57.0
Sydney,43.0,41.0,42.0
Sydney,65.0,50.0,57.5
Sydney,66.0,52.0,59.0
Sydney,94.0,69.0,81.5
Sydney,80.0,63.0,71.5
Sydney,79.0,63.0,71.0
Sydney,89.0,67.0,78.0
Sydney,91.0,94.0,92.5
Sydney,96.0,94.0,95.0
Sydney,91.0,57.0,74.0
Sydney,53.0,64.0,58.5
Sydney,70.0,79.0,74.5
Sydney,68.0,42.0,55.0
Sydney,71.0,46.0,58.5
Sydney,78.0,44.0,61.0
Sydney,87.0,87.0,87.0
Sydney,96.0,96.0,96.0
Sydney,71.0,66.0,68.5
Sydney,95.0,91.0,93.0
Sydney,93.0,65.0,79.0
Sydney,89.0,52.0,70.5
Sydney,88.0,91.0,89.5
Sydney,68.0,38.0,53.0
Sydney,66.0,36.0,51.0
Sydney,65.0,37.0,51.0
Sydney,74.0,45.0,59.5
Sydney,70.0,47.0,58.5
Sydney,44.0,56.0,50.0
Sydney,66.0,32.0,49.0
Sydney,55.0,38.0,46.5
Sydney,73.0,,73.0
Sydney,84.0,87.0,85.5
Sydney,84.0,58.0,71.0
Sydney,89.0,66.0,77.5
Sydney,91.0,70.0,80.5
Sydney,79.0,41.0,60.0
Sydney,69.0,28.0,48.5
Sydney,56.0,36.0,46.0
Sydney,61.0,40.0,50.5
Sydney,55.0,43.0,49.0
Sydney,75.0,72.0,73.5
Sydney,89.0,52.0,70.5
Sydney,86.0,71.0,78.5
Sydney,81.0,57.0,69.0
Sydney,90.0,67.0,78.5
Sydney,92.0,67.0,79.5
Sydney,76.0,44.0,60.0
Sydney,80.0,79.0,79.5
Sydney,74.0,62.0,68.0
Sydney,73.0,31.0,52.0
Sydney,52.0,33.0,42.5
Sydney,62.0,36.0,49.0
Sydney,82.0,34.0,58.0
Sydney,70.0,33.0,51.5
Sydney,63.0,50.0,56.5
Sydney,65.0,38.0,51.5
Sydney,81.0,54.0,67.5
Sydney,92.0,62.0,77.0
Sydney,85.0,78.0,81.5
Sydney,95.0,85.0,90.0
Sydney,93.0,50.0,71.5
Sydney,57.0,48.0,52.5
Sydney,74.0,32.0,53.0
Sydney,68.0,45.0,56.5
Sydney,66.0,45.0,55.5
Sydney,54.0,36.0,45.0
Sydney,60.0,52.0,56.0
Sydney,62.0,38.0,50.0
Sydney,58.0,37.0,47.5
Sydney,58.0,32.0,45.0
Sydney,60.0,27.0,43.5
Sydney,50.0,27.0,38.5
Sydney,45.0,22.0,33.5
Sydney,54.0,25.0,39.5
Sydney,55.0,26.0,40.5
Sydney,51.0,18.0,34.5
Sydney,42.0,76.0,59.0
Sydney,,,
Sydney,,,
Sydney,,,
Sydney,,34.0,34.0
Sydney,48.0,35.0,41.5
Sydney,47.0,43.0,45.0
Sydney,36.0,35.0,35.5
Sydney,45.0,33.0,39.0
Sydney,54.0,43.0,48.5
Sydney,62.0,47.0,54.5
Sydney,70.0,36.0,53.0
Sydney,59.0,54.0,56.5
Sydney,45.0,25.0,35.0
Sydney,36.0,23.0,29.5
Sydney,42.0,26.0,34.0
Sydney,48.0,41.0,44.5
Sydney,56.0,,56.0
Sydney,,,
Sydney,,59.0,59.0
Sydney,47.0,18.0,32.5
Sydney,39.0,24.0,31.5
Sydney,45.0,38.0,41.5
Sydney,61.0,45.0,53.0
